Job Title,Salary Estimate,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer provided,Lower Salary,Upper Salary,Avg Salary(K),company_txt,Job Location,Age,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree,Same City
Data Modeler (Analytical Systems),66-117 ,3.6,MassMutual,"Boston, MA","Springfield, MA",5001 - 10000 ,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,66,117,91.5,MassMutual,MA,173,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,data modeler,na,na,0
Data Modeler - Data Solutions Engineer,37-66 ,3.3,Liberty Mutual Insurance,"Indianapolis, IN","Boston, MA",10000+ ,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,37,66,51.5,Liberty Mutual Insurance,IN,112,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,data modeler,na,M,0
Data Scientist in Translational Medicine,86-143 ,3.8,Novartis,"Cambridge, MA","Basel, Switzerland",10000+ ,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,86,143,114.5,Novartis,MA,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na,0
Data Scientist,84-146 ,4.3,USEReady,"New York, NY","New York, NY",201 - 500 ,2011,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1,0,0,84,146,115.0,USEReady,NY,13,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,na,na,1
Product Manager/Data Evangelist,50-98 ,3.2,"Numeric, LLC","Phila, PA","Chadds Ford, PA",1 - 50 ,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),-1,0,0,50,98,74.0,"Numeric, LLC",PA,-1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Data scientist project manager,na,M,0
Associate Environmental Scientist - Wildlife Biologist,38-64 ,4.7,QK,"Clovis, CA","Visalia, CA",51 - 200 ,1972,Company - Private,Architectural & Engineering Services,Business Services,$10 to $25 million (USD),-1,0,0,38,64,51.0,QK,CA,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na,0
Sr Data Engineer (Sr BI Developer),90-110,3.4,Tivity Health,"Chandler, AZ","Franklin, TN",501 - 1000 ,1981,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,90,110,100.0,Tivity Health,AZ,43,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,na,0
"Senior Data Scientist – Visualization, Novartis AI Innovation Lab",92-150 ,3.8,Novartis,"Cambridge, MA","Basel, Switzerland",10000+ ,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,92,150,121.0,Novartis,MA,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na,0
Senior Data Analyst/Scientist,90-153 ,4.5,Demandbase,"San Francisco, CA","San Francisco, CA",201 - 500 ,2006,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),"Engagio, Bombora, Terminus",0,0,90,153,121.5,Demandbase,CA,18,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,analyst,sr,na,1
"Associate, Data Science, Internal Audit",43-82 ,3.1,Santander,"Boston, MA","Madrid, Spain",10000+ ,1856,Company - Private,Banks & Credit Unions,Finance,$10+ billion (USD),-1,0,0,43,82,62.5,Santander,MA,168,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M,0
"Scientist – Cancer Discovery, Molecular Assay",100-135,-1.0,Monte Rosa Therapeutics,"Cambridge, MA",-1,unknown,-1,Other Organization,-1,-1,Unknown / Non-Applicable,-1,0,1,100,135,117.5,Monte Rosa Therapeutic,MA,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P,0
Senior LiDAR Data Scientist,93-151 ,3.9,Luminar Technologies,"Orlando, FL","Orlando, FL",201 - 500 ,2012,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,0,0,93,151,122.0,Luminar Technologies,FL,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,1
Data Engineer,61-109 ,4.4,BRMi,"Chantilly, VA","Washington, DC",51 - 200 ,2004,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,0,61,109,85.0,BRMi,VA,20,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na,0
Data Engineer,42-79 ,3.4,IntraEdge,"Scottsdale, AZ","Chandler, AZ",501 - 1000 ,2002,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1,0,0,42,79,60.5,IntraEdge,AZ,22,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,data engineer,na,na,0
Lead Data Scientist,139-221 ,3.9,Zest AI,"Burbank, CA","Burbank, CA",51 - 200 ,2009,Company - Private,Financial Analytics & Research,Finance,$50 to $100 million (USD),-1,0,0,139,221,100.62601078167116,Zest AI,CA,15,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,1
"Technology-Minded, Data Professional Opportunities",40-101 ,4.7,Veterans United Home Loans,"Columbia, MO","Columbia, MO",1001 - 5000 ,2002,Company - Private,Lending,Finance,Unknown / Non-Applicable,-1,0,0,40,101,70.5,Veterans United Home Loans,MO,22,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,na,na,na,1
Big Data Engineer,84-153 ,3.3,Peraton,"Chantilly, VA","Herndon, VA",1001 - 5000 ,2017,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),-1,0,0,84,153,118.5,Peraton,VA,7,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na,0
Salesforce Analytics Consultant,52-81 ,3.9,"Emtec, Inc.","Chicago, IL","Jacksonville, FL",501 - 1000 ,1995,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),-1,0,0,52,81,66.5,"Emtec, Inc.",IL,29,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,data analitics,na,M,0
Managing Data Scientist/ML Engineer,81-134 ,3.4,PA Consulting,"Boston, MA","London, United Kingdom",1001 - 5000 ,1943,Company - Private,Consulting,Business Services,$100 to $500 million (USD),"McKinsey & Company, Accenture, Deloitte",0,0,81,134,107.5,PA Consulting,MA,81,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,data scientist,na,na,0
Senior Data Engineer,97-180 ,4.7,Praetorian,"Austin, TX","Austin, TX",51 - 200 ,2010,Company - Private,Security Services,Business Services,$10 to $25 million (USD),-1,0,0,97,180,138.5,Praetorian,TX,14,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data engineer,sr,na,1
Staff Scientist- Upstream PD,49-113 ,2.7,Advanced BioScience Laboratories,"Rockville, MD","Rockville, MD",201 - 500 ,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,0,0,49,113,81.0,Advanced BioScience Laboratories,MD,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na,1
Data Engineering Analyst,44-73 ,3.8,COUNTRY Financial,"Bloomington, IL","Bloomington, IL",1001 - 5000 ,1925,Company - Private,Insurance Carriers,Insurance,$2 to $5 billion (USD),"Northwestern Mutual, American Family Insurance, MetLife",0,0,44,73,58.5,COUNTRY Financial,IL,99,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,M,1
Sr. Data Engineer,75-140 ,3.4,Echo Global Logistics,"Chicago, IL","Chicago, IL",1001 - 5000 ,2005,Company - Public,Transportation Management,Transportation & Logistics,$2 to $5 billion (USD),"C.H. Robinson, Total Quality Logistics, Coyote Logistics",0,0,75,140,107.5,Echo Global Logistics,IL,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na,1
"Scientist, Pharmacometrics",84-157 ,3.8,Agios Pharmaceuticals,"Cambridge, MA","Cambridge, MA",501 - 1000 ,2008,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),-1,0,0,84,157,120.5,Agios Pharmaceuticals,MA,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,other scientist,na,M,1
Manager of Data Science,40-87 ,3.9,Tapjoy,"San Francisco, CA","San Francisco, CA",201 - 500 ,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),"FLURRY, Chartboost",0,0,40,87,63.5,Tapjoy,CA,17,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,data scientist,na,na,1
Scientist Manufacturing Pharma - Kentucky BioProcessing,68-139 ,3.1,Reynolds American,"Owensboro, KY","Winston-Salem, NC",5001 - 10000 ,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,68,139,103.5,Reynolds American,KY,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na,0
Software Engineer (Data Scientist/Software Engineer) - SISW - MG,72-142 ,4.1,Mentor Graphics,"Fremont, CA","Wilsonville, OR",5001 - 10000 ,1981,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),"Cadence Design Systems, Synopsys, Altium Limited",0,0,72,142,107.0,Mentor Graphics,CA,43,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,data scientist,na,na,0
Data Engineer,74-137 ,3.7,Maxar Technologies,"Springfield, VA","Westminster, CO",5001 - 10000 ,-1,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),-1,0,0,74,137,105.5,Maxar Technologies,VA,-1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na,0
Data Engineer,57-109 ,2.8,ICW Group,"San Diego, CA","San Diego, CA",501 - 1000 ,1972,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),"Liberty Mutual Insurance, EMPLOYERS, Travelers",0,0,57,109,83.0,ICW Group,CA,52,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,data engineer,na,na,1
Lead Big Data Engineer,121-203 ,4.0,Glassdoor,"San Francisco, CA","Mill Valley, CA",1001 - 5000 ,2007,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,"Indeed, LinkedIn",0,0,121,203,162.0,Glassdoor,CA,17,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,na,0
Product Engineer – Spatial Data Science and Statistical Analysis,52-85 ,3.5,Esri,"Redlands, CA","Redlands, CA",1001 - 5000 ,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),Pitney Bowes,0,0,52,85,68.5,Esri,CA,55,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,data scientist,na,M,1
Sr Software Engineer (Data Scientist),81-140 ,3.4,Assurant,"Westlake, OH","New York, NY",10000+ ,1978,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),"Asurion, SquareTrade, National General Insurance",0,0,81,140,110.5,Assurant,OH,46,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,data scientist,sr,na,0
Sr. Data Engineer (ETL Developer),83-148 ,3.7,F&G,"Des Moines, IA","Des Moines, IA",201 - 500 ,-1,Subsidiary or Business Segment,Insurance Carriers,Insurance,$100 to $500 million (USD),-1,0,0,83,148,115.5,F&G,IA,-1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data engineer,sr,na,1
Associate Research Scientist I (Protein Expression and Production),59-116 ,3.0,Exelixis,"Alameda, CA","Alameda, CA",501 - 1000 ,1994,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Genentech, Novartis, AstraZeneca",0,0,59,116,87.5,Exelixis,CA,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M,1
Senior Data Scientist Artificial Intelligence,60-101 ,3.8,PNNL,"Richland, WA","Richland, WA",1001 - 5000 ,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,60,101,80.5,PNNL,WA,59,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,data scientist,sr,M,1
Analytics - Business Assurance Data Analyst,31-55 ,4.6,GreatAmerica Financial Services,"Cedar Rapids, IA","Cedar Rapids, IA",501 - 1000 ,1992,Company - Private,Lending,Finance,$100 to $500 million (USD),-1,0,0,31,55,43.0,GreatAmerica Financial Services,IA,32,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,na,na,1
"Associate Director/Director, Safety Scientist",102-178 ,4.4,Acceleron Pharma,"Cambridge, MA","Cambridge, MA",201 - 500 ,2003,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,0,0,102,178,140.0,Acceleron Pharma,MA,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,director,na,P,1
"Director, Precision Medicine Clinical Biomarker Scientist",136-208 ,4.0,Pfizer,"Cambridge, MA","New York, NY",10000+ ,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,136,208,172.0,Pfizer,MA,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,director,na,P,0
"Senior Scientist, Cell Pharmacology/Assay Development",110-130,-1.0,Kronos Bio,"Cambridge, MA","San Mateo, CA",unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0,1,110,130,120.0,Kronos Bi,MA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,0
Data Analyst Senior,48-85 ,3.0,AmeriHealth Caritas,"Philadelphia, PA","Philadelphia, PA",5001 - 10000 ,1983,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),"UnitedHealth Group, Molina Healthcare, Centene",0,0,48,85,66.5,AmeriHealth Caritas,PA,41,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,analyst,sr,M,1
Senior Formulations Scientist II,71-129 ,3.0,Exelixis,"Alameda, CA","Alameda, CA",501 - 1000 ,1994,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Genentech, Novartis, AstraZeneca",0,0,71,129,100.0,Exelixis,CA,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,1
Lead Data Engineer (Python),66-123 ,4.7,Strategic Employment Partners,"San Francisco, CA","Los Angeles, CA",51 - 200 ,2006,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),-1,0,0,66,123,94.5,Strategic Employment Partners,CA,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na,0
Data Science Manager,171-272 ,4.2,Grand Rounds,"San Francisco, CA","San Francisco, CA",501 - 1000 ,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,171,272,100.62601078167116,Grand Rounds,CA,13,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na,1
Senior Data Scientist 4 Artificial Intelligence,92-146 ,3.8,PNNL,"Seattle, WA","Richland, WA",1001 - 5000 ,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,92,146,119.0,PNNL,WA,59,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,data scientist,sr,M,0
Data Engineer,65-126 ,3.5,"SPINS, LLC","Chicago, IL","Chicago, IL",201 - 500 ,1995,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,0,0,65,126,95.5,"SPINS, LLC",IL,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M,1
"Director II, Data Science - GRS Predictive Analytics",150-239 ,3.3,Liberty Mutual Insurance,"Chicago, IL","Boston, MA",10000+ ,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,150,239,100.62601078167116,Liberty Mutual Insurance,IL,112,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,P,0
Medical Lab Scientist - MLT,21-29,3.2,Catholic Health Initiatives,"Omaha, NE","Englewood, CO",10000+ ,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),"Dignity Health, Trinity Health",1,0,21,29,25.0,Catholic Health Initiatives,NE,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na,0
"Senior Operations Data Analyst, Call Center Operations",10-17,2.7,FLEETCOR,"Nashville, TN","Peachtree Corners, GA",5001 - 10000 ,2000,Company - Public,Financial Transaction Processing,Finance,$2 to $5 billion (USD),-1,1,0,10,17,100.62601078167116,FLEETCOR,TN,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na,0
Senior Quantitative Analyst,118-228 ,3.3,DTCC,"Jersey City, NJ","New York, NY",1001 - 5000 ,1973,Company - Private,Brokerage Services,Finance,$1 to $2 billion (USD),-1,0,0,118,228,173.0,DTCC,NJ,51,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,na,0
Geospatial Software Developer and Data Scientist,82-129,3.7,Applied Research Laboratories,"Austin, TX","Austin, TX",501 - 1000 ,-1,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,82,129,105.5,Applied Research Laboratories,TX,-1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,data scientist,na,na,1
RESEARCH COMPUTER SCIENTIST - RESEARCH ENGINEER - SR. COMPUTER SCIENTIST - SOFTWARE DEVELOPMENT,52-91 ,3.9,Southwest Research Institute,"San Antonio, TX","San Antonio, TX",1001 - 5000 ,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),"Los Alamos National Laboratory, Battelle, SRI International",0,0,52,91,71.5,Southwest Research Institute,TX,77,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,na,1
Senior Scientist - Toxicologist - Product Integrity (Stewardship),47-101 ,3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",5001 - 10000 ,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,47,101,74.0,Reynolds American,NC,149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,1
Systems Engineer II - Data Analyst,49-76 ,3.7,Raytheon,"Huntsville, AL","Waltham, MA",10000+ ,1922,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,49,76,62.5,Raytheon,AL,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na,0
Senior Research Analytical Scientist-Non-Targeted Analysis,43-88 ,4.3,RTI International,"Durham, NC","Research Triangle Park, NC",1001 - 5000 ,1958,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),"Westat, Abt Associates, Chemonics International",0,0,43,88,65.5,RTI International,NC,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,0
Data Scientist,61-109 ,3.8,DICK'S Sporting Goods - Corporate,"Coraopolis, PA","Coraopolis, PA",10000+ ,1948,Company - Public,Sporting Goods Stores,Retail,$5 to $10 billion (USD),"REI, Academy Sports + Outdoors, Cabela's",0,0,61,109,85.0,DICK'S Sporting Goods - Corporate,PA,76,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,data scientist,na,M,1
Principal Data Scientist,113-182 ,3.9,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ ,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,113,182,147.5,AstraZeneca,MD,111,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P,0
Director Data Science,124-199 ,3.6,TRANZACT,"Fort Lee, NJ","Fort Lee, NJ",1001 - 5000 ,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,124,199,161.5,TRANZACT,NJ,35,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,data scientist,na,na,1
Data Engineer,58-104 ,3.7,Carilion Clinic,"Roanoke, VA","Roanoke, VA",10000+ ,1899,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),-1,0,0,58,104,81.0,Carilion Clinic,VA,125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M,1
Sr Data Analyst - IT,52-93 ,2.1,United BioSource,"Blue Bell, PA","Blue Bell, PA",1001 - 5000 ,2003,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),"Covance, ICON",0,0,52,93,72.5,United BioSource,PA,21,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na,1
Senior Data Engineer,97-181 ,3.9,Figure Eight,"San Francisco, CA","San Francisco, CA",51 - 200 ,2008,Company - Public,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),-1,0,0,97,181,139.0,Figure Eight,CA,16,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na,1
Senior Data Engineer,100-173 ,3.9,Tapjoy,"San Francisco, CA","San Francisco, CA",201 - 500 ,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),"FLURRY, Chartboost",0,0,100,173,136.5,Tapjoy,CA,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na,1
Sr. Data Analyst,58-108 ,3.2,DoubleVerify,"New York, NY","New York, NY",201 - 500 ,2008,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1,0,0,58,108,83.0,DoubleVerify,NY,16,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,na,1
Research Scientist or Senior Research Scientist - Computer Vision,81-161 ,4.6,Mitsubishi Electric Research Labs,"Cambridge, MA","Cambridge, MA",51 - 200 ,1991,Subsidiary or Business Segment,Research & Development,Business Services,$5 to $10 million (USD),"Google, Amazon, NVIDIA",0,0,81,161,121.0,Mitsubishi Electric Research Labs,MA,33,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,other scientist,sr,P,1
Associate Machine Learning Engineer / Data Scientist May 2020 Undergrad,53-96 ,3.8,Fareportal,"New York, NY","New York, NY",1001 - 5000 ,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),"Expedia Group, Orbitz Worldwide, Priceline.com",0,0,53,96,74.5,Fareportal,NY,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na,1
Data Analyst Chemist - Quality System Contractor,61-110 ,2.2,"Rodan and Fields, LLC","San Francisco, CA","San Francisco, CA",501 - 1000 ,2002,Company - Private,Beauty & Personal Accessories Stores,Retail,Unknown / Non-Applicable,-1,0,0,61,110,85.5,"Rodan and Fields, LLC",CA,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na,1
Senior Scientist - Biostatistician,65-96 ,3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",5001 - 10000 ,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,65,96,80.5,Reynolds American,NC,149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,1
Research Scientist / Principal Research Scientist - Multiphysical Systems,115-220 ,4.6,Mitsubishi Electric Research Labs,"Cambridge, MA","Cambridge, MA",51 - 200 ,1991,Subsidiary or Business Segment,Research & Development,Business Services,$5 to $10 million (USD),"Google, Amazon, NVIDIA",0,0,115,220,167.5,Mitsubishi Electric Research Labs,MA,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,1
"Research Scientist, Machine Learning Department",71-144 ,2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA",501 - 1000 ,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,71,144,107.5,Software Engineering Institute,PA,40,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,machine learning engineer,na,P,1
Foundational Community Supports Data Analyst,32-57 ,3.4,DESC,"Seattle, WA","Seattle, WA",501 - 1000 ,1979,Nonprofit Organization,Social Assistance,Non-Profit,$25 to $50 million (USD),-1,0,0,32,57,44.5,DESC,WA,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na,1
"Senior Health Data Analyst, Star Ratings",79-136 ,3.3,Johns Hopkins Health Care,"Glen Burnie, MD","Baltimore, MD",1001 - 5000 ,1889,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),"MedStar Health, University of Maryland Medical Center, LifeBridge Health",0,0,79,136,107.5,Johns Hopkins Health Care,MD,135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,0
"Principal Research Scientist/Team Lead, Medicinal Chemistry - Oncology",120-145,-1.0,Kronos Bio,"Cambridge, MA","San Mateo, CA",unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0,1,120,145,132.5,Kronos Bi,MA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,0
Sr. Data Analyst,50-89 ,3.7,Community Behavioral Health,"Philadelphia, PA","Phila, PA",201 - 500 ,1994,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,0,0,50,89,69.5,Community Behavioral Health,PA,30,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,sr,na,0
"Senior Engineer, Data Management Engineering",68-129 ,3.5,Western Digital,"Milpitas, CA","San Jose, CA",10000+ ,1970,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Seagate Technology, Toshiba",0,0,68,129,98.5,Western Digital,CA,54,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,na,sr,na,0
Quality Control Scientist III- Analytical Development,48-113 ,2.7,Advanced BioScience Laboratories,"Rockville, MD","Rockville, MD",201 - 500 ,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,0,0,48,113,80.5,Advanced BioScience Laboratories,MD,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na,1
"Clinical Scientist, Clinical Development",27-47,3.8,FORMA THERAPEUTICS,"Watertown, MA","Watertown, MA",51 - 200 ,2008,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10 to $25 million (USD),-1,1,0,27,47,37.0,FORMA THERAPEUTICS,MA,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na,1
Software Engineer Staff Scientist: Human Language Technologies,74-124 ,3.7,Raytheon,"Cambridge, MD","Waltham, MA",10000+ ,1922,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,74,124,99.0,Raytheon,MD,102,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na,0
